"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Editorial boards across the country are telling Senate leaders: #DoYourJob. https://t.co/WUkeoDslbp",FALSE,2501,NA,2016-05-20 17:06:58,FALSE,NA,"733705589822509056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",801,FALSE,FALSE,NA,NA
"Despite Judge Garland's qualifications, some Senate leaders still refuse to give him a hearing—speak out: https://t.co/gls53URSMx",FALSE,1669,NA,2016-05-20 15:46:02,FALSE,NA,"733685222366007296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",586,FALSE,FALSE,NA,NA
"The uninsured rate just hit 9.1 percent—the lowest ever recorded. https://t.co/Ew8ARCuDL2",FALSE,2571,NA,2016-05-19 21:11:05,FALSE,NA,"733404633851297792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",866,FALSE,FALSE,NA,NA
"Don't miss this: https://t.co/NqqvCBukwi https://t.co/0Ud7rIqPa0",FALSE,2316,NA,2016-05-19 19:37:34,FALSE,NA,"733381100341473281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",492,FALSE,FALSE,NA,NA
"Thanks to the new #overtime rule, millions of hard-working Americans will have more economic security. https://t.co/JHQRJEcsv9",FALSE,7434,NA,2016-05-19 17:21:02,FALSE,NA,"733346738896023552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2069,FALSE,FALSE,NA,NA
"Stand up for middle-class workers—add your name to support the Obama administration's new #overtime rule: https://t.co/SCLjZFP6aX",FALSE,1637,NA,2016-05-19 16:02:46,FALSE,NA,"733327042255560704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",430,FALSE,FALSE,NA,NA
"Marriage equality? Affordable health care? Or economic progress? Tell him in person: https://t.co/5SqHi0htRp https://t.co/F83AdfUC8H",FALSE,2470,NA,2016-05-18 22:03:43,FALSE,NA,"733055491664797696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",499,FALSE,FALSE,NA,NA
"RT @WhiteHouse: Today we're updating and strengthening #overtime pay rules to make sure millions more Americans are paid fairly. https://t.…",FALSE,0,NA,2016-05-18 21:18:38,FALSE,NA,"733044144902275072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",909,TRUE,FALSE,NA,NA
"Add your name if you support the Obama administration's new #overtime rule that expands protections for millions: https://t.co/9I8WHPmHlT",FALSE,1650,NA,2016-05-18 20:22:52,FALSE,NA,"733030113671946240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",458,FALSE,FALSE,NA,NA
"LIVE: @VP Biden is speaking about the economy at @jenisicecreams headquarters in Ohio. https://t.co/JwIfgPAXfJ",FALSE,920,NA,2016-05-18 18:53:14,FALSE,NA,"733007556470132738",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",225,FALSE,FALSE,NA,NA
"This is a big day for millions of middle-class workers. https://t.co/CCzAOOjxda",FALSE,3892,NA,2016-05-18 18:01:01,FALSE,NA,"732994416235798530",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1113,FALSE,FALSE,NA,NA
"LIVE: Senate Judiciary Democrats are holding a forum on Judge Merrick Garland. https://t.co/tT8pTk5Y54",FALSE,1568,NA,2016-05-18 15:35:55,FALSE,NA,"732957898519678976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",430,FALSE,FALSE,NA,NA
"RT @WhiteHouse: BREAKING: @POTUS is taking an important step on #overtime to ensure your work is rewarded <U+2192> https://t.co/R78XeeSNq9 https:/…",FALSE,0,NA,2016-05-18 00:35:21,FALSE,NA,"732731262293684225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",769,TRUE,FALSE,NA,NA
"Here's your chance: Tell President Obama what you're most thankful for—in person. https://t.co/EoeZNhKrdS https://t.co/lxFIDqbclW",FALSE,3175,NA,2016-05-17 21:58:52,FALSE,NA,"732691885139984384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",651,FALSE,FALSE,NA,NA
"Judge Garland's former clerks have a lot to say about his record, work-life balance, and more—take a look: https://t.co/eHIgwaid6N",FALSE,2128,NA,2016-05-17 19:04:28,FALSE,NA,"732647995980713984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",560,FALSE,FALSE,NA,NA
"Senate leaders are continuing to obstruct a fair hearing for Judge Garland—help put the pressure on: https://t.co/oCAPRllPZX #DoYourJob",FALSE,1524,NA,2016-05-17 17:15:15,FALSE,NA,"732620510031290368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",497,FALSE,FALSE,NA,NA
"It's time for Senate leaders to put politics aside and fill the Supreme Court vacancy. #DoYourJob https://t.co/UAhLXYqgTN",FALSE,8616,NA,2016-05-17 15:11:18,FALSE,NA,"732589315478290432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2700,FALSE,FALSE,NA,NA
"April was the seventh consecutive month of record-high temperatures. We need to #ActOnClimate. https://t.co/C4ca2VOA0a",FALSE,3538,NA,2016-05-16 21:48:44,FALSE,NA,"732326944922992640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1890,FALSE,FALSE,NA,NA
"Think Senate leaders should do their jobs and give Judge Garland a fair hearing? Add your name: https://t.co/lDJoAIBe13 #DoYourJob",FALSE,1587,NA,2016-05-16 20:53:23,FALSE,NA,"732313014720860160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",470,FALSE,FALSE,NA,NA
"LIVE: President Obama is speaking with @BuzzFeed about his #SCOTUS nominee, Judge Merrick Garland. https://t.co/suytYAcF63",FALSE,1343,NA,2016-05-16 18:58:11,FALSE,NA,"732284027130941441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",339,FALSE,FALSE,NA,NA
"RT @BuzzFeed: Tune in this afternoon as @chrisgeidner interviews President Obama live from the White House on FB Live and YouTube! https://…",FALSE,0,NA,2016-05-16 17:38:10,FALSE,NA,"732263888050233344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",359,TRUE,FALSE,NA,NA
"We need to lead this fight. #ActOnClimate https://t.co/ArdxyYdCiN",FALSE,2055,NA,2016-05-16 16:06:47,FALSE,NA,"732240891415420930",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",620,FALSE,FALSE,NA,NA
"Change happens because people like you fight to make it happen. https://t.co/Y70kJkcrYH",FALSE,8018,NA,2016-05-13 22:01:09,FALSE,NA,"731242908624396288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3100,FALSE,FALSE,NA,NA
"Show your support for continued efforts to tackle climate change: https://t.co/q28Wp3Akb6 #ActOnClimate",FALSE,1419,NA,2016-05-13 21:01:46,FALSE,NA,"731227964239577089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",417,FALSE,FALSE,NA,NA
"Read more about the historic new standards in place to reduce methane pollution: https://t.co/8lq704upzr",FALSE,1426,NA,2016-05-13 19:53:15,FALSE,NA,"731210717915807744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",431,FALSE,FALSE,NA,NA
"Senate leaders should listen to the American people. #DoYourJob https://t.co/vArMxcZh5W",FALSE,5753,NA,2016-05-13 18:33:29,FALSE,NA,"731190647080640512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2204,FALSE,FALSE,NA,NA
"Say you support a fair #SCOTUS nomination process—speak up now: https://t.co/L6HonojsCg",FALSE,1480,NA,2016-05-13 17:27:43,FALSE,NA,"731174095958614016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",406,FALSE,FALSE,NA,NA
"Find out what Judge Merrick Garland's former clerks have to say about his record as a public servant: https://t.co/wT6t9YmV0S",FALSE,2183,NA,2016-05-13 15:31:25,FALSE,NA,"731144828881248257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",543,FALSE,FALSE,NA,NA
"Editorial boards are speaking up on the #SCOTUS vacancy. Here's what they're saying: https://t.co/HfS2ldyCCh #DoYourJob",FALSE,1499,NA,2016-05-12 21:28:58,FALSE,NA,"730872419280257024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",445,FALSE,FALSE,NA,NA
"Add your name if you support big steps forward in the fight to tackle climate change: https://t.co/pP1RZtBKnT #ActOnClimate",FALSE,1449,NA,2016-05-12 19:16:26,FALSE,NA,"730839067324076032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",433,FALSE,FALSE,NA,NA
"The Obama administration just finalized standards to cut methane pollution and improve public health. #ActOnClimate https://t.co/nR2x8UqDM8",FALSE,7058,NA,2016-05-12 17:37:57,FALSE,NA,"730814284091940865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1897,FALSE,FALSE,NA,NA
"We can't afford to have a key part of our democracy understaffed. We need nine justices. #DoYourJob https://t.co/UYkYFLoNr7",FALSE,10363,NA,2016-05-12 15:33:01,FALSE,NA,"730782844075708416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3414,FALSE,FALSE,NA,NA
"The Senate should give President Obama's Supreme Court nominee a fair hearing and an up-or-down vote. #DoYourJob https://t.co/eMAirFy0KU",FALSE,5673,NA,2016-05-11 22:35:32,FALSE,NA,"730526782378500096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2270,FALSE,FALSE,NA,NA
"Add your voice to the push for a fair Supreme Court nomination process: https://t.co/R3ZglOxc2k #DoYourJob https://t.co/0IEpNmu3X0",FALSE,1827,NA,2016-05-11 19:26:43,FALSE,NA,"730479267310493697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",505,FALSE,FALSE,NA,NA
"Here's where editorial boards across the country stand when it comes to the #SCOTUS vacancy: https://t.co/0LqnmDbFBa #DoYourJob",FALSE,1680,NA,2016-05-11 16:17:20,FALSE,NA,"730431607417409536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",451,FALSE,FALSE,NA,NA
"Senate leaders: #DoYourJob and give Judge Garland the fair hearing he deserves. https://t.co/sg3Zx4vzIM",FALSE,5717,NA,2016-05-10 20:59:33,FALSE,NA,"730140242125029376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1660,FALSE,FALSE,NA,NA
"RT @SCOTUSnom: Like the #SCOTUS nominees before him, Judge Garland filled out a questionnaire for Senators: https://t.co/01zuyMOQT4 https:/…",FALSE,0,NA,2016-05-10 20:07:56,FALSE,NA,"730127251082072065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",226,TRUE,FALSE,NA,NA
"Join the hundreds of thousands of people calling on Senate leaders to give Judge Garland a fair hearing: https://t.co/5nEoT9T8KV",FALSE,1803,NA,2016-05-10 18:55:32,FALSE,NA,"730109030543155204",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",581,FALSE,FALSE,NA,NA
"Judge Garland has impeccable credentials—he deserves a fair hearing from the Senate. #DoYourJob https://t.co/vqtTB1J4hL",FALSE,8596,NA,2016-05-10 16:16:51,FALSE,NA,"730069097841467395",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3043,FALSE,FALSE,NA,NA
"Add your name if you agree: We need a full Supreme Court bench for a functioning democracy. https://t.co/CApiDJ5Wgh #DoYourJob",FALSE,2338,NA,2016-05-09 19:39:57,FALSE,NA,"729757821328228352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",741,FALSE,FALSE,NA,NA
"Partisan obstructionism shouldn't hold back our Supreme Court. #DoYourJob https://t.co/Q7rRKyWlZc",FALSE,4065,NA,2016-05-09 17:24:54,FALSE,NA,"729723833276506112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1220,FALSE,FALSE,NA,NA
"President Obama has a message for @OFA supporters on the work ahead: https://t.co/2lW82lhIk3",FALSE,1605,NA,2016-05-09 15:13:47,FALSE,NA,"729690836963725312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",357,FALSE,FALSE,NA,NA
"""This Mother’s Day, say thank you. Say, 'I love you.'"" —President Obama https://t.co/LE1oaV5dr4",FALSE,6433,NA,2016-05-08 17:26:02,FALSE,NA,"729361731953168385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1710,FALSE,FALSE,NA,NA
"Add your name if you think Senate leaders need to stop obstructing our Supreme Court: https://t.co/7vSk8oDw6i #DoYourJob",FALSE,2738,NA,2016-05-06 21:05:19,FALSE,NA,"728692140658675712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",767,FALSE,FALSE,NA,NA
"RT @WhiteHouse: “The economy has been growing, unemployment has been falling, and wages have been rising” —@POTUS https://t.co/hlZI0T2HE2",FALSE,0,NA,2016-05-06 18:48:07,FALSE,NA,"728657612561100801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",760,TRUE,FALSE,NA,NA
"74 consecutive months—more than six years—of private-sector job growth. Let's keep up the progress. https://t.co/igXXN83jCy",FALSE,8225,NA,2016-05-06 16:45:28,FALSE,NA,"728626749114744832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2712,FALSE,FALSE,NA,NA
"LIVE: President Obama is speaking about the economy and new steps to strengthen financial transparency. https://t.co/Qem7LCIZVz",FALSE,1296,NA,2016-05-06 16:16:51,FALSE,NA,"728619547947753474",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",359,FALSE,FALSE,NA,NA
"The economy added 160,000 jobs in April—a record-breaking 74 months of private-sector job growth.",FALSE,4835,NA,2016-05-06 13:39:15,FALSE,NA,"728579886663802880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1526,FALSE,FALSE,NA,NA
"President Obama just granted clemency to 58 men and women who've earned a second chance: https://t.co/TRIAGYd9Pk #FixTheSystem",FALSE,4249,NA,2016-05-05 21:12:07,FALSE,NA,"728331465419694081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1312,FALSE,FALSE,NA,NA
"Say that Senate leaders should stop hiding behind excuses and give Judge Garland a fair hearing: https://t.co/mhCz1oKSyn #DoYourJob",FALSE,2065,NA,2016-05-05 19:13:04,FALSE,NA,"728301505183260673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",704,FALSE,FALSE,NA,NA
"Check out President Obama's latest message to @OFA supporters and volunteers: https://t.co/DpKpYudQFa",FALSE,1382,NA,2016-05-05 17:12:36,FALSE,NA,"728271187889946624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",339,FALSE,FALSE,NA,NA
"RT @WhiteHouse: ""A young girl shouldn't have to go to Washington to be heard."" —@POTUS on 8-year-old Mari: https://t.co/fKPGpHwvCa https://…",FALSE,0,NA,2016-05-05 16:13:39,FALSE,NA,"728256353022545922",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1908,TRUE,FALSE,NA,NA
"President Obama: When American workers and businesses compete on a level playing field, no one can beat us. https://t.co/RBHapsYhqp",FALSE,2894,NA,2016-05-04 22:12:41,FALSE,NA,"727984316878233600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",838,FALSE,FALSE,NA,NA
"LIVE: President Obama is speaking at Northwestern High School in Flint, Michigan. https://t.co/hg4ZAhZZId",FALSE,1342,NA,2016-05-04 20:11:05,FALSE,NA,"727953715181682688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",414,FALSE,FALSE,NA,NA
"Retweet if you agree. #DoYourJob https://t.co/WjTM07LRL4",FALSE,5743,NA,2016-05-04 18:00:15,FALSE,NA,"727920792684519424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4320,FALSE,FALSE,NA,NA
"Make your voice heard on a fair #SCOTUS nomination process—add your name today: https://t.co/kHWdaefQAP #DoYourJob",FALSE,1530,NA,2016-05-04 15:51:01,FALSE,NA,"727888270516879360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",445,FALSE,FALSE,NA,NA
"LIVE: President Obama honors the 2016 National Teacher of the Year. https://t.co/mWxAZq5RKm",FALSE,1352,NA,2016-05-03 20:33:43,FALSE,NA,"727597026880290816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",390,FALSE,FALSE,NA,NA
"Good climate change policy and good economic policy can go hand in hand. #ActOnClimate https://t.co/MEDMB870SP",FALSE,6821,NA,2016-05-03 17:44:41,FALSE,NA,"727554484654608384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2087,FALSE,FALSE,NA,NA
"American workers deserve a trade agreement that works for them. Check out President Obama's op-ed on #TPP: https://t.co/exMvIGmk2H",FALSE,2644,NA,2016-05-03 16:40:39,FALSE,NA,"727538369853452288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",673,FALSE,FALSE,NA,NA
"The United States just hit one million solar installations—enough to power 5.5 million homes. #MillionSolarStrong",FALSE,6358,NA,2016-05-03 14:00:16,FALSE,NA,"727498012004638720",NA,"<a href=""https://www.thunderclap.it"" rel=""nofollow"">Thunderclap</a>","BarackObama",2099,FALSE,FALSE,NA,NA
"Say you're one of the majority of Americans who want Senate leaders to give Judge Garland a fair hearing. https://t.co/Vq2kN3WWlq #DoYourJob",FALSE,2420,NA,2016-05-02 21:31:18,FALSE,NA,"727249128753745920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",829,FALSE,FALSE,NA,NA
"Building a clean energy economy is a great way to #ActOnClimate for people across the country. https://t.co/xfdVKh3Zhy",FALSE,4791,NA,2016-05-02 20:08:48,FALSE,NA,"727228364637884416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1296,FALSE,FALSE,NA,NA
"Read what editorial boards across the country have to say about the #SCOTUS vacancy: https://t.co/xFqioAHA3l",FALSE,1296,NA,2016-05-02 18:46:37,FALSE,NA,"727207686488494081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",427,FALSE,FALSE,NA,NA
